85381	85381.000000	0.009756	0.002807	0.002201
85387	85387.000000	0.009756	0.002807	0.002201
85597	85597.000000	0.009756	0.002807	0.002201
85916	85916.000000	0.009756	0.002758	0.002168
86554	86554.000000	0.009656	0.002713	0.002134
86591	86591.000000	0.009656	0.002710	0.002133
86696	86696.000000	0.009656	0.002701	0.002127
86771	86771.000000	0.009656	0.002701	0.002127
86789	86789.000000	0.009656	0.002701	0.002127
87096	87096.000000	0.009656	0.002701	0.002127
87259	87259.000000	0.009656	0.002697	0.002124
88660	88660.000000	0.009012	0.002664	0.002080
88922	88922.000000	0.009012	0.002664	0.002080
88943	88943.000000	0.009012	0.002658	0.002076
89374	89374.000000	0.008444	0.002386	0.001876
89453	89453.000000	0.008428	0.002386	0.001875
89502	89502.000000	0.008428	0.002386	0.001875
89847	89847.000000	0.008428	0.002386	0.001875
90263	90263.000000	0.008428	0.002379	0.001870
91038	91038.000000	0.008416	0.002376	0.001868
91039	91039.000000	0.008416	0.002376	0.001868
91404	91404.000000	0.008416	0.002376	0.001868
91527	91527.000000	0.008416	0.002376	0.001868
93090	93090.000000	0.008416	0.002362	0.001859
93322	93322.000000	0.008380	0.002315	0.001826
93345	93345.000000	0.008380	0.002315	0.001826
94005	94005.000000	0.008380	0.002315	0.001826
94314	94314.000000	0.008380	0.002315	0.001826
94895	94895.000000	0.008380	0.002311	0.001823
95179	95179.000000	0.008318	0.002260	0.001788
95278	95278.000000	0.006482	0.001962	0.001527
95323	95323.000000	0.005746	0.001345	0.001090
95482	95482.000000	0.005746	0.001345	0.001090
95727	95727.000000	0.005699	0.001309	0.001065
95838	95838.000000	0.005397	0.001244	0.001011
96601	96601.000000	0.005391	0.001236	0.001005
97941	97941.000000	0.005391	0.001236	0.001005
98887	98887.000000	0.005150	0.001166	0.000950
99023	99023.000000	0.005150	0.001165	0.000950
