pos gpos p1 ihh1 p2 ihh2 xpehh
Locus3861	1179600	1.17961	0.24	0.00686866	0.536	0.00721309	-0.0489288
Locus3862	1179601	1.17961	0.008	0.00696868	0	0.00739814	-0.0598023
Locus3863	1179602	1.17961	0.048	0.00659029	0.016	0.00737531	-0.11254
Locus3864	1180000	1.18001	0	0.00671396	0.04	0.00735251	-0.0908527
Locus3865	1180001	1.18001	0.712	0.00656242	0.448	0.00729648	-0.106032
Locus3866	1180400	1.18041	0	0.00858799	0.016	0.0089316	-0.0392299
Locus3867	1180800	1.18081	0	0.00858799	0.016	0.0089437	-0.040584
Locus3868	1181200	1.18121	0	0.00858799	0.032	0.00875483	-0.01924
Locus3869	1181201	1.18121	0.016	0.00836895	0	0.00891088	-0.0627444
Locus3870	1181600	1.18161	0	0.00851543	0.008	0.00877263	-0.0297578
Locus3871	1182000	1.18201	0.568	0.00618132	0.48	0.00601548	0.0271957
Locus3872	1182001	1.18201	0.016	0.00654467	0	0.00709315	-0.080479
Locus3873	1182400	1.18241	0.128	0.00644293	0.016	0.00705678	-0.0910053
Locus3874	1182800	1.18281	0.064	0.00759483	0.056	0.00703905	0.0759936
Locus3875	1183200	1.18321	0.776	0.00777153	0.672	0.00686192	0.124481
Locus3876	1183600	1.18361	0.008	0.00809496	0	0.0073476	0.0968686
Locus3877	1183601	1.18361	0	0.00801404	0.072	0.00626017	0.246987
Locus3878	1184000	1.18401	0.016	0.00794326	0	0.00676626	0.160375
Locus3879	1185200	1.18521	0.224	0.00760762	0.328	0.00625206	0.19624
Locus3880	1186000	1.18601	0.136	0.00757297	0.048	0.0069687	0.0831565
Locus3881	1186400	1.18641	0	0.00799873	0.024	0.00713448	0.114343
Locus3882	1186401	1.18641	0.088	0.00788368	0	0.00731191	0.0752897
Locus3883	1186800	1.18681	0.296	0.00629979	0.112	0.00655425	-0.0395976
Locus3884	1186801	1.18681	0.008	0.00702445	0	0.00704878	-0.00345777
Locus3885	1188000	1.18801	0.024	0.00721961	0	0.00723118	-0.0016012
Locus3886	1188800	1.18881	0.472	0.00671045	0.648	0.00606721	0.100767
Locus3887	1189200	1.18921	0.304	0.00683753	0.056	0.00628399	0.0844226
Locus3888	1189201	1.18921	0	0.00848786	0.136	0.00529291	0.472269
Locus3889	1189600	1.18961	0	0.00867726	0.032	0.00566558	0.426297
Locus3890	1189601	1.18961	0	0.00867726	0.192	0.00560732	0.436633
Locus3891	1190000	1.19001	0.304	0.00772313	0.264	0.00558197	0.324678
Locus3892	1190001	1.19001	0	0.0106866	0.04	0.00642743	0.508412
Locus3893	1190400	1.19041	0.056	0.0101222	0	0.00657922	0.430818
Locus3894	1190800	1.19081	0.072	0.0108114	0.216	0.00554063	0.668495
Locus3895	1190801	1.19081	0.008	0.0108261	0	0.0057099	0.639756
Locus3896	1191200	1.19121	0	0.0109268	0.008	0.00565979	0.657835
Locus3897	1191600	1.19161	0.072	0.0108463	0.216	0.00551756	0.675888
Locus3898	1191601	1.19161	0	0.0109245	0.056	0.00585995	0.622867
Locus3899	1191602	1.19161	0	0.0111084	0.056	0.00641072	0.549731
Locus3900	1191603	1.19161	0	0.0112552	0.008	0.00737839	0.422279
Locus3901	1191604	1.19161	0	0.0112552	0.008	0.00734985	0.426154
Locus3902	1192000	1.19201	0	0.0112552	0.008	0.00738163	0.42184
Locus3903	1192001	1.19201	0.064	0.0111981	0	0.00753068	0.396754
Locus3904	1192400	1.19241	0	0.011899	0.192	0.00707076	0.520487
Locus3905	1192401	1.19241	0	0.011899	0.056	0.00725684	0.49451
Locus3906	1192800	1.19281	0	0.011899	0.008	0.00744543	0.468854
Locus3907	1192801	1.19281	0	0.011899	0.016	0.0074306	0.470849
Locus3908	1193200	1.19321	0	0.011899	0.008	0.00753845	0.456438
Locus3909	1193600	1.19361	0	0.0118991	0.008	0.00757627	0.45144
Locus3910	1193601	1.19361	0	0.0118991	0.192	0.00723794	0.497124
Locus3911	1194000	1.19401	0	0.0118991	0.024	0.00836614	0.352268
Locus3912	1194800	1.19481	0.008	0.0118885	0	0.00886068	0.29395
Locus3913	1195200	1.19521	0	0.0119373	0.032	0.0086135	0.326341
Locus3914	1195201	1.19521	0	0.0120283	0.056	0.00896695	0.293719
Locus3915	1195600	1.19561	0.008	0.0119672	0	0.00946194	0.234896
Locus3916	1196000	1.19601	0	0.0120858	0.088	0.00892823	0.302814
Locus3917	1196800	1.19681	0.016	0.0118475	0	0.00921991	0.250753
Locus3918	1197200	1.19721	0	0.0120212	0.008	0.00923834	0.263307
Locus3919	1197201	1.19721	0.064	0.011158	0	0.009288	0.183433
Locus3920	1198000	1.19801	0.112	0.00955465	0	0.009288	0.0283051
Locus3921	1198001	1.19801	0.608	0.00754274	0.672	0.00711958	0.0577376
Locus3922	1198002	1.19801	0.336	0.00653147	0.392	0.00673569	-0.0307887
Locus3923	1198800	1.19881	0.016	0.00788117	0	0.00908429	-0.14207
Locus3924	1198801	1.19881	0.008	0.00793861	0	0.00908429	-0.134809
Locus3925	1199200	1.19921	0.208	0.00761515	0.192	0.0087779	-0.142098
Locus3926	1199600	1.19961	0	0.00999163	0.008	0.0106784	-0.0664744
Locus3927	1199601	1.19961	0	0.00999163	0.008	0.0107286	-0.0711686
Locus3928	1200000	1.20001	0.144	0.00920322	0	0.0107324	-0.153714
Locus3929	1200400	1.20041	0.04	0.00975485	0.048	0.0105612	-0.0794184
Locus3930	1200800	1.20081	0	0.00997588	0.064	0.0107038	-0.0704244
Locus3931	1201200	1.20121	0	0.00997588	0.008	0.0107709	-0.0766737
Locus3932	1201600	1.20161	0.312	0.00911252	0.12	0.0103287	-0.12528
Locus3933	1202000	1.20201	0.016	0.00970158	0	0.0106887	-0.0968981
Locus3934	1203200	1.20321	0.024	0.00986161	0	0.0106887	-0.080538
Locus3935	1203201	1.20321	0	0.0101279	0.136	0.0096501	0.048324
Locus3936	1204400	1.20441	0.312	0.0092913	0.136	0.0105271	-0.124871
Locus3937	1205200	1.20521	0	0.0112451	0.016	0.0111798	0.0058295
Locus3938	1205600	1.20561	0	0.0111392	0.008	0.0111084	0.00277384
Locus3939	1206000	1.20601	0.008	0.0110771	0	0.011179	-0.00915498
Locus3940	1206001	1.20601	0.016	0.0109891	0	0.011179	-0.017129
Locus3941	1206400	1.20641	0	0.0112849	0.008	0.0112438	0.00365699
Locus3942	1206401	1.20641	0.008	0.0112162	0	0.011326	-0.00974128
Locus3943	1206800	1.20681	0	0.0113123	0.056	0.0111451	0.0148921
Locus3944	1207600	1.20761	0	0.0111977	0.016	0.0110458	0.0136577
Locus3945	1207601	1.20761	0	0.0112672	0.024	0.010996	0.0243622
Locus3946	1208400	1.20841	0.008	0.0111698	0	0.0112084	-0.00345814
Locus3947	1209200	1.20921	0.016	0.0108786	0	0.0112084	-0.0298643
Locus3948	1209201	1.20921	0	0.0109539	0.016	0.0110671	-0.0102807
Locus3949	1209600	1.20961	0.28	0.00911747	0.104	0.0107657	-0.166171
Locus3950	1209601	1.20961	0	0.0101092	0.016	0.0109996	-0.0844128
Locus3951	1209602	1.20961	0	0.0101092	0.048	0.0101473	-0.0037588
Locus3952	1210400	1.21041	0	0.0101092	0.016	0.0103223	-0.0208575
Locus3953	1210401	1.21041	0.888	0.00962527	1	0.0103351	-0.0711546
Locus3954	1210402	1.21041	0.112	0.00962527	0	0.0103351	-0.0711546
Locus3955	1210403	1.21041	0	0.00991253	0.016	0.0100058	-0.00936149
Locus3956	1210800	1.21081	0.016	0.00962439	0	0.0101732	-0.0554586
Locus3957	1210801	1.21081	0	0.00970223	0.024	0.0100952	-0.0397054
Locus3958	1210802	1.21081	0.152	0.00810176	0.168	0.008211	-0.0133928
Locus3959	1211200	1.21121	0.52	0.00609865	0.456	0.00669442	-0.0932063
Locus3960	1211201	1.21121	0.088	0.0064067	0	0.00711759	-0.105225
Locus3961	1211600	1.21161	0	0.00679244	0.184	0.00660036	0.0286857
Locus3962	1212000	1.21201	0	0.00679244	0.008	0.0067857	0.000992455
Locus3963	1212001	1.21201	0	0.00679244	0.016	0.00677593	0.00243366
Locus3964	1212400	1.21241	0.52	0.00630766	0.448	0.00647329	-0.0259204
Locus3965	1212800	1.21281	0.112	0.00686196	0.024	0.00732265	-0.0649793
Locus3966	1213600	1.21361	0	0.00778694	0.176	0.0073118	0.0629584
Locus3967	1213601	1.21361	0.016	0.00771829	0	0.00777326	-0.00709774
Locus3968	1213602	1.21361	0.016	0.00764104	0	0.00777326	-0.0171563
Locus3969	1214000	1.21401	0	0.00767127	0.016	0.00753841	0.0174702
Locus3970	1214400	1.21441	0.04	0.0073719	0.312	0.00718509	0.0256684
Locus3971	1214800	1.21481	0.112	0.00738847	0	0.00989205	-0.291811
Locus3972	1214801	1.21481	0.016	0.00809513	0	0.00989205	-0.200469
Locus3973	1215600	1.21561	0	0.00822404	0.104	0.0095293	-0.14731
Locus3974	1216000	1.21601	0.152	0.00746346	0.24	0.00892992	-0.179388
Locus3975	1216800	1.21681	0.016	0.00749922	0	0.00942362	-0.228421
Locus3976	1216801	1.21681	0	0.00755367	0.008	0.00937484	-0.215996
Locus3977	1217600	1.21761	0.152	0.00723358	0.288	0.00838011	-0.147126
Locus3978	1217601	1.21761	0.008	0.00786465	0	0.00954948	-0.194109
Locus3979	1218000	1.21801	0.168	0.0067124	0	0.00954948	-0.35253
Locus3980	1218400	1.21841	0.032	0.00674585	0	0.00954948	-0.347559
Locus3981	1218401	1.21841	0	0.00687252	0.088	0.00913288	-0.28435
Locus3982	1218402	1.21841	0	0.00687252	0.04	0.00957042	-0.331147
Locus3983	1218800	1.21881	0.104	0.00598617	0	0.00960187	-0.472506
Locus3984	1218801	1.21881	0.52	0.00534583	0.104	0.00924463	-0.547726
Locus3985	1219200	1.21921	0.008	0.0063054	0	0.0100329	-0.464464
Locus3986	1219600	1.21961	0	0.00637656	0.104	0.00954422	-0.403307
Locus3987	1219601	1.21961	0.016	0.00633738	0	0.00995496	-0.451605
Locus3988	1220000	1.22001	0.048	0.00615788	0	0.00995496	-0.480339
Locus3989	1220001	1.22001	0.36	0.00600427	0.056	0.00985179	-0.495181
Locus3990	1220400	1.22041	0	0.00770294	0.032	0.0103044	-0.290972
Locus3991	1220800	1.22081	0.112	0.0072283	0	0.0104868	-0.372117
Locus3992	1220801	1.22081	0.04	0.00709884	0	0.0104868	-0.390189
Locus3993	1221200	1.22121	0.112	0.00719373	0	0.0104868	-0.376911
Locus3994	1221201	1.22121	0.008	0.00720039	0	0.0104548	-0.372928
Locus3995	1221600	1.22161	0.112	0.00718411	0	0.0104548	-0.375191
Locus3996	1221601	1.22161	0.032	0.00748714	0	0.0104548	-0.333876
Locus3997	1222000	1.22201	0	0.00762495	0.016	0.010353	-0.305854
Locus3998	1222001	1.22201	0	0.00756175	0.008	0.0102591	-0.305059
Locus3999	1222800	1.22281	0.224	0.00601961	0.24	0.00798175	-0.282136
Locus4000	1222801	1.22281	0.008	0.00700555	0	0.00899145	-0.249571
Locus4001	1222802	1.22281	0	0.00709973	0.024	0.00890391	-0.226435
Locus4002	1222803	1.22281	0	0.00709973	0.008	0.0088552	-0.220948
Locus4003	1223200	1.22321	0.024	0.00703276	0	0.00888553	-0.233844
Locus4004	1224000	1.22401	0	0.00723267	0.104	0.00849542	-0.160918
Locus4005	1224001	1.22401	0	0.00723267	0.104	0.00849542	-0.160918
Locus4006	1224400	1.22441	0	0.00723276	0.032	0.00894035	-0.211953
Locus4007	1224401	1.22441	0	0.00728133	0.032	0.00881665	-0.191329
Locus4008	1224800	1.22481	0.112	0.00678808	0	0.00919046	-0.302997
Locus4009	1224801	1.22481	0.008	0.00676004	0	0.00908649	-0.29576
Locus4010	1225200	1.22521	0	0.00681052	0.016	0.00892191	-0.270042
Locus4011	1225600	1.22561	0.112	0.00678094	0	0.00918528	-0.303487
Locus4012	1226000	1.22601	0.12	0.00593974	0	0.00918519	-0.435928
Locus4013	1226400	1.22641	0.664	0.00526316	0.76	0.00780807	-0.394427
Locus4014	1226800	1.22681	0.304	0.00457594	0.008	0.00841267	-0.608928
Locus4015	1227200	1.22721	0	0.00629131	0.016	0.00869585	-0.323677
Locus4016	1227201	1.22721	0.104	0.00599063	0	0.00882085	-0.386921
Locus4017	1227600	1.22761	0.336	0.00588432	0.408	0.00690483	-0.159931
Locus4018	1228000	1.22801	0	0.00777632	0.016	0.0084693	-0.0853652
Locus4019	1228001	1.22801	0	0.00765296	0.096	0.0073298	0.0431451
Locus4020	1228002	1.22801	0	0.00785824	0.04	0.00853156	-0.0822101
Locus4021	1228400	1.22841	0.04	0.00761753	0.048	0.00893112	-0.15909
Locus4022	1228401	1.22841	0	0.00799203	0.008	0.00936948	-0.159012
Locus4023	1228800	1.22881	0.048	0.0077979	0	0.00945409	-0.192593
Locus4024	1229200	1.22921	0	0.00812615	0.024	0.00935607	-0.140938
Locus4025	1230400	1.23041	0.016	0.00796817	0	0.00955682	-0.181801
Locus4026	1230401	1.23041	0	0.00810432	0.032	0.00928069	-0.135538
Locus4027	1230800	1.23081	0.008	0.00807701	0	0.0095055	-0.162849
Locus4028	1231600	1.23161	0.008	0.00806463	0	0.0095055	-0.164382
Locus4029	1232000	1.23201	0.664	0.00625412	0.504	0.00717015	-0.136685
Locus4030	1232001	1.23201	0.024	0.00725888	0	0.0088963	-0.20341
Locus4031	1232400	1.23241	0.04	0.00710697	0	0.0088963	-0.224559
Locus4032	1232800	1.23281	0.024	0.00707738	0	0.00875885	-0.213161
Locus4033	1233200	1.23321	0.096	0.00664053	0	0.00875885	-0.276874
Locus4034	1233600	1.23361	0.096	0.00657413	0.088	0.00795819	-0.191059
Locus4035	1235200	1.23521	0	0.00685979	0.024	0.00798173	-0.151478
Locus4036	1235201	1.23521	0.024	0.00667863	0.056	0.00720397	-0.0757184
Locus4037	1235600	1.23561	0.976	0.00662474	0.792	0.00605127	0.0905442
Locus4038	1235601	1.23561	0.344	0.00517884	0.48	0.00527019	-0.017485
Locus4039	1235602	1.23561	0.344	0.00517884	0.48	0.00527019	-0.017485
Locus4040	1235603	1.23561	0.184	0.00530056	0.176	0.00543653	-0.0253294
Locus4041	1236000	1.23601	0.112	0.004654	0.408	0.00514936	-0.101146
Locus4042	1236001	1.23601	0	0.00461873	0.016	0.00499272	-0.0778614
Locus4043	1236002	1.23601	0.112	0.00461853	0.408	0.00514398	-0.107752
Locus4044	1236400	1.23641	0.752	0.0043954	0.56	0.00531228	-0.189463
Locus4045	1236800	1.23681	0.208	0.00469398	0.408	0.00555888	-0.169115
Locus4046	1236801	1.23681	0	0.00482599	0.04	0.00566367	-0.160057
Locus4047	1237200	1.23721	0.016	0.0047653	0	0.00602822	-0.23509
Locus4048	1237201	1.23721	0.976	0.00476506	0.928	0.00575979	-0.189591
Locus4049	1237202	1.23721	0.104	0.00403628	0	0.00582535	-0.366896
Locus4050	1237203	1.23721	0.768	0.00410803	0.52	0.00572928	-0.332645
Locus4051	1237204	1.23721	0.032	0.00477224	0	0.00700461	-0.383752
Locus4052	1237600	1.23761	0.008	0.00489411	0	0.00700478	-0.358561
Locus4053	1237601	1.23761	0.384	0.00452719	0.216	0.00670727	-0.39309
Locus4054	1238000	1.23801	0.008	0.0050469	0	0.00719616	-0.354772
Locus4055	1238001	1.23801	0.208	0.00484793	0.064	0.00708613	-0.379588
Locus4056	1238400	1.23841	0.008	0.00538843	0	0.00734801	-0.310176
Locus4057	1238401	1.23841	0.008	0.00530091	0	0.00721095	-0.307722
Locus4058	1238800	1.23881	0.024	0.00523337	0	0.00721095	-0.320545
Locus4059	1238801	1.23881	0.008	0.0054043	0	0.00724505	-0.293123
Locus4060	1238802	1.23881	0.024	0.00538949	0	0.00724505	-0.295868
Locus4061	1239600	1.23961	0	0.00558698	0.064	0.00701412	-0.227488
Locus4062	1240000	1.24001	0.208	0.00490663	0.152	0.00683003	-0.330742
Locus4063	1240400	1.24041	0.096	0.00466955	0.088	0.00662776	-0.350205
Locus4064	1240401	1.24041	0	0.00538186	0.008	0.00716392	-0.286024
Locus4065	1240800	1.24081	0.208	0.00487837	0.056	0.00701022	-0.362559
Locus4066	1240801	1.24081	0.008	0.00514478	0	0.00711155	-0.323738
Locus4067	1240802	1.24081	0.008	0.00513998	0	0.00711173	-0.324696
Locus4068	1241200	1.24121	0.208	0.00517763	0.16	0.00719939	-0.329648
Locus4069	1241600	1.24161	0.024	0.0054578	0	0.00735286	-0.298044
Locus4070	1242000	1.24201	0.144	0.00501048	0.376	0.0059449	-0.171003
Locus4071	1242001	1.24201	0.6	0.00477065	0.784	0.00605671	-0.238683
Locus4072	1242400	1.24241	0.6	0.00477065	0.784	0.00605671	-0.238683
Locus4073	1242800	1.24281	0	0.00598021	0.008	0.00666198	-0.107962
Locus4074	1242801	1.24281	0.144	0.00585102	0.376	0.00642761	-0.0939871
Locus4075	1244000	1.24401	0	0.00721598	0.008	0.00963911	-0.289531
Locus4076	1244001	1.24401	0	0.00723138	0.008	0.00979321	-0.30326
Locus4077	1244400	1.24441	0.144	0.00658915	0	0.00979586	-0.396535
Locus4078	1244401	1.24441	0	0.00691236	0.008	0.00969524	-0.338324
Locus4079	1245200	1.24521	0.208	0.00658065	0.056	0.0095251	-0.369797
Locus4080	1245600	1.24561	0	0.00733374	0.008	0.00974426	-0.284192
Locus4081	1245601	1.24561	0.008	0.00726437	0	0.00975902	-0.29521
Locus4082	1245602	1.24561	0	0.00732525	0.064	0.00937796	-0.247036
Locus4083	1246000	1.24601	0	0.00732525	0.016	0.00950528	-0.26052
Locus4084	1246400	1.24641	0	0.00732525	0.024	0.0096164	-0.272143
Locus4085	1246800	1.24681	0	0.00732525	0.008	0.0097541	-0.286362
Locus4086	1246801	1.24681	0.008	0.00725162	0	0.00976885	-0.297974
Locus4087	1246802	1.24681	0.352	0.00566562	0.296	0.00839241	-0.39291
Locus4088	1247600	1.24761	0.048	0.00635082	0	0.00930047	-0.38148
Locus4089	1247601	1.24761	0.008	0.00658353	0	0.00930047	-0.345493
Locus4090	1247602	1.24761	0.008	0.00658452	0	0.00930047	-0.345343
Locus4091	1248400	1.24841	0.296	0.00562993	0.344	0.00701408	-0.219822
Locus4092	1248800	1.24881	0.032	0.00600841	0	0.00767066	-0.244243
Locus4093	1249600	1.24961	0	0.00598032	0.112	0.00672587	-0.117487
Locus4094	1249601	1.24961	0.272	0.00487805	0.312	0.00644217	-0.278119
Locus4095	1249602	1.24961	0.208	0.00526882	0.064	0.00733872	-0.331357
Locus4096	1250000	1.25001	0.008	0.00535277	0	0.00738697	-0.322104
Locus4097	1250001	1.25001	0.016	0.00529613	0	0.00735072	-0.327823
Locus4098	1250400	1.25041	0.208	0.00524402	0.064	0.00730247	-0.331124
Locus4099	1250800	1.25081	0.496	0.00542481	0.6	0.00680348	-0.226452
Locus4100	1251200	1.25121	0.008	0.00763456	0	0.0085025	-0.107674
Locus4101	1251600	1.25161	0	0.00765406	0.032	0.00835606	-0.0877512
Locus4102	1252000	1.25201	0	0.00763403	0.008	0.00856154	-0.114664
Locus4103	1252001	1.25201	0	0.00763403	0.008	0.00854099	-0.112261
Locus4104	1252002	1.25201	0	0.00763403	0.008	0.00854099	-0.112261
Locus4105	1252400	1.25241	0.032	0.0074791	0	0.00858596	-0.138016
Locus4106	1253200	1.25321	0	0.00761659	0.12	0.00794143	-0.0417645
Locus4107	1253600	1.25361	0	0.00770476	0.016	0.00893123	-0.147716
Locus4108	1254400	1.25441	0.016	0.00754007	0	0.00910307	-0.188381
Locus4109	1254800	1.25481	0.208	0.00616139	0.216	0.00775956	-0.230624
Locus4110	1254801	1.25481	0.04	0.00681728	0	0.00958147	-0.34037
Locus4111	1255600	1.25561	0.328	0.00592452	0.368	0.00847147	-0.357604
Locus4112	1255601	1.25561	0.024	0.00611269	0	0.00907894	-0.395591
Locus4113	1255602	1.25561	0.128	0.00565624	0.064	0.00875253	-0.436583
Locus4114	1256000	1.25601	0.016	0.00607867	0	0.00945153	-0.44139
Locus4115	1256001	1.25601	0.112	0.00574283	0	0.00927894	-0.479795
Locus4116	1256002	1.25601	0	0.0060179	0.064	0.009054	-0.408468
Locus4117	1256003	1.25601	0	0.00601785	0.008	0.00964071	-0.471264
Locus4118	1256400	1.25641	0.032	0.00593057	0	0.00976074	-0.498248
Locus4119	1256800	1.25681	0.032	0.00590698	0	0.00976074	-0.502233
Locus4120	1257600	1.25761	0.624	0.00538265	0.568	0.00900999	-0.515153
Locus4121	1257601	1.25761	0.112	0.00721671	0	0.0133789	-0.617277
Locus4122	1257602	1.25761	0	0.0087927	0.008	0.0133749	-0.419461
Locus4123	1259600	1.25961	0	0.00871043	0.008	0.0133487	-0.426895
Locus4124	1260000	1.26001	0.064	0.00826614	0	0.0134654	-0.487953
Locus4125	1260001	1.26001	0.144	0.00834399	0.048	0.0131215	-0.452713
Locus4126	1260002	1.26001	0.032	0.0084992	0	0.0132885	-0.446924
Locus4127	1260400	1.26041	0.048	0.00812036	0	0.0132885	-0.492521
Locus4128	1260800	1.26081	0.008	0.00856695	0.032	0.0129704	-0.414761
Locus4129	1260801	1.26081	0.064	0.00847308	0.04	0.0129915	-0.427402
Locus4130	1261200	1.26121	0	0.0090759	0.04	0.0129915	-0.358674
Locus4131	1261201	1.26121	0.92	0.00892426	1	0.0134447	-0.409808
Locus4132	1261202	1.26121	0.088	0.00865609	0	0.0134447	-0.440319
Locus4133	1261600	1.26161	0.056	0.00950071	0	0.0135045	-0.351654
Locus4134	1262000	1.26201	0	0.0101674	0.008	0.0133991	-0.276001
Locus4135	1262400	1.26241	0.056	0.0100589	0.032	0.0134365	-0.289515
Locus4136	1264000	1.26401	0	0.0106877	0.008	0.0134784	-0.231998
Locus4137	1264800	1.26481	0	0.0106877	0.016	0.0132202	-0.212655
Locus4138	1264801	1.26481	0.008	0.0106561	0	0.0133953	-0.228775
Locus4139	1264802	1.26481	0	0.0106601	0.008	0.0132158	-0.214906
Locus4140	1265200	1.26521	0.976	0.0105962	0.904	0.0123476	-0.15297
Locus4141	1265600	1.26561	0	0.0106151	0.032	0.0125595	-0.168201
Locus4142	1265601	1.26561	0	0.0106151	0.008	0.0125572	-0.168018
Locus4143	1266000	1.26601	0.024	0.0105962	0.048	0.0125703	-0.170846
Locus4144	1266001	1.26601	0	0.0106803	0.04	0.011935	-0.111068
Locus4145	1266400	1.26641	0.024	0.0103011	0	0.0122543	-0.173625
Locus4146	1266800	1.26681	0.008	0.0103783	0.056	0.0112351	-0.0793242
Locus4147	1267600	1.26761	0	0.0105489	0.032	0.0112404	-0.0634886
Locus4148	1267601	1.26761	0	0.010549	0.032	0.0109518	-0.0374741
Locus4149	1267602	1.26761	0.032	0.00993617	0	0.0111009	-0.110847
Locus4150	1267603	1.26761	0.088	0.00924496	0.048	0.0106412	-0.140658
Locus4151	1267604	1.26761	0.08	0.00890427	0.048	0.010588	-0.173186
Locus4152	1267605	1.26761	0.008	0.00893157	0	0.0106814	-0.178909
Locus4153	1268000	1.26801	0.096	0.00788774	0	0.0105765	-0.293323
Locus4154	1268400	1.26841	0.008	0.00818413	0	0.0105765	-0.256437
Locus4155	1268401	1.26841	0.464	0.00565016	0.44	0.00690379	-0.200386
Locus4156	1268402	1.26841	0.056	0.00583535	0.048	0.00726113	-0.2186
Locus4157	1268403	1.26841	0.064	0.00612112	0.016	0.0076906	-0.228255
Locus4158	1269200	1.26921	0.408	0.00636446	0.416	0.00749896	-0.164035
Locus4159	1270000	1.27001	0	0.00783846	0.016	0.0090405	-0.142673
Locus4160	1270400	1.27041	0.056	0.00717625	0	0.00877142	-0.200722
Locus4161	1270800	1.27081	0.008	0.0076631	0	0.00877147	-0.135087
Locus4162	1272000	1.27201	0	0.0077073	0.032	0.00861618	-0.111474
Locus4163	1272001	1.27201	0	0.0077073	0.008	0.00872713	-0.124269
Locus4164	1272400	1.27241	0.072	0.00700326	0	0.00874869	-0.222528
Locus4165	1272401	1.27241	0	0.00820102	0.008	0.00900248	-0.0932419
Locus4166	1272402	1.27241	0.712	0.00656961	0.672	0.00696965	-0.0591109
Locus4167	1272800	1.27281	0.024	0.00673737	0	0.00722227	-0.0695003
Locus4168	1273200	1.27321	0.144	0.00624479	0.104	0.00679931	-0.0850724
Locus4169	1273201	1.27321	0.712	0.00622286	0.672	0.00669048	-0.0724561
Locus4170	1273600	1.27361	0.712	0.00622286	0.672	0.00669048	-0.0724561
Locus4171	1273601	1.27361	0	0.00723963	0.024	0.007274	-0.00473658
Locus4172	1274000	1.27401	0	0.0072398	0.032	0.00708182	0.0220623
Locus4173	1274400	1.27441	0.144	0.00702485	0.104	0.00708196	-0.0080973
Locus4174	1274800	1.27481	0.096	0.0076269	0.144	0.00697957	0.0886944
Locus4175	1275200	1.27521	0	0.00843373	0.008	0.00752129	0.1145
Locus4176	1276000	1.27601	0.16	0.00796672	0.144	0.00702898	0.125232
Locus4177	1276001	1.27601	0	0.00889645	0.008	0.00784221	0.126132
Locus4178	1276002	1.27601	0	0.00889645	0.016	0.0077697	0.135421
Locus4179	1276003	1.27601	0	0.00889645	0.008	0.0078371	0.126783
Locus4180	1276400	1.27641	0.04	0.00856284	0	0.00789456	0.0812574
Locus4181	1276800	1.27681	0	0.00857006	0.032	0.00723291	0.169633
Locus4182	1277200	1.27721	0.064	0.0087023	0.016	0.00741155	0.160548
Locus4183	1278000	1.27801	0	0.00877385	0.096	0.00699482	0.226606
Locus4184	1278001	1.27801	0.464	0.00692121	0.544	0.00529953	0.266971
Locus4185	1278002	1.27801	0.024	0.00704055	0	0.00567522	0.215577
Locus4186	1278400	1.27841	0	0.00718641	0.032	0.0055726	0.254329
Locus4187	1278401	1.27841	0	0.00718641	0.032	0.00552242	0.263374
Locus4188	1278402	1.27841	0.472	0.00677633	0.344	0.00480986	0.342768
Locus4189	1278800	1.27881	0.008	0.00744014	0	0.00544024	0.313067
Locus4190	1278801	1.27881	0	0.00752074	0.008	0.00540879	0.329639
Locus4191	1279600	1.27961	0.008	0.00747697	0	0.00544422	0.317273
Locus4192	1279601	1.27961	0	0.00746477	0.088	0.00499407	0.401944
Locus4193	1280000	1.28001	0.024	0.00769812	0	0.00559669	0.318801
Locus4194	1280001	1.28001	0.464	0.00707143	0.544	0.00494642	0.357398
Locus4195	1280400	1.28041	0	0.00726301	0.128	0.00476537	0.421419
Locus4196	1280401	1.28041	0.048	0.00688326	0	0.00519565	0.281272
Locus4197	1280800	1.28081	0.536	0.00734778	0.456	0.00503833	0.377324
Locus4198	1280801	1.28081	0.064	0.00722709	0.016	0.00500828	0.366746
Locus4199	1280802	1.28081	0	0.00734543	0.096	0.00490362	0.404103
Locus4200	1280803	1.28081	0.536	0.00734448	0.456	0.00512074	0.36065
Locus4201	1281200	1.28121	0.072	0.00772305	0.064	0.00585748	0.276491
Locus4202	1281201	1.28121	0.032	0.0078463	0	0.00623102	0.230503
Locus4203	1282400	1.28241	0	0.00801637	0.008	0.00620076	0.256815
Locus4204	1282800	1.28281	0.136	0.00712274	0.104	0.00572621	0.21824
Locus4205	1282801	1.28281	0.024	0.00803008	0	0.00633315	0.237396
Locus4206	1282802	1.28281	0.256	0.00727411	0.048	0.00599715	0.193037
Locus4207	1283200	1.28321	0	0.00810292	0.024	0.00609445	0.284846
Locus4208	1283201	1.28321	0	0.00810292	0.008	0.00618819	0.269583
Locus4209	1284000	1.28401	0	0.00824353	0.008	0.00630225	0.268522
Locus4210	1284400	1.28441	0	0.00824353	0.008	0.00632519	0.264888
Locus4211	1284401	1.28441	0.008	0.00811431	0.056	0.0057998	0.335806
Locus4212	1284402	1.28441	0.208	0.00718805	0.304	0.00453078	0.461525
Locus4213	1285200	1.28521	0.416	0.00654502	0.344	0.00419927	0.443795
Locus4214	1286000	1.28601	0.208	0.00659114	0.176	0.00402249	0.493826
